,question,answer,url,label
12117,고양이가 유치를 삼켰어요 어금니 부분 ㅜㅜ 응가로 나올까요 ㅜㅜ ,유치는 보통 빠지면서 먹게 되는 경우가 많습니다. 문제되지 않으니 걱정하지 않으셔도 됩니다. 참고하세요. 감사합니다.,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=362996714
",고양이/소화기질환/이물감
14847,고양이 헤어볼 고양이가 켁켁거려요.. 아무래도 헤어볼을 뱉어내려고 그러는 것 같은데 첫 헤어볼이라 그런지 켁켁거리기만 하고 뱉어내질 않아요 ㅠㅠ 그런데 켁켁거리는 것 만 제외하면 밥도 잘 먹고 잘 놀고 잘 자고 애교도 부리고 다 해서 아파보이는 기색이 안보이니까 병원에 바로 달려가야 하는지 아니면 더 경과를 지켜봐야 하는지 고민이 되는데 어떻게 해야 할까요? ㅠㅠㅠㅠㅠㅠㅠ,고양이의 이상증상에 걱정이 많으시죠? 켁켁거리는 증상만으로 헤어볼이라고 단정하기는 어렵습니다. 기침증상일수도 있고 호흡기에 문제가 있어서 그럴수도 있습니다. 증상이 지속된다면 정확한 진단과 치료를 위해 동물병원에 내원하시는 것을 권해 드립니다. 고양이의 건강을 기원 합니다. 감사 합니다.,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=314912404
",고양이/소화기질환/헤어볼증상
6316,강아지 골절 상태 및 치료방향에 대하여  지금 강아지가 엑스레이 상 상태가 이런 상황인데 아무것도 잘 모르겠고 나쁜 마음이긴한데 자꾸 의심이 들어서 질문올립니다! 지금 정확한 아기 상태랑 가장 최선의 치료방법은 어떤 방법이 있을까요?,"환자를 직접 본것이 아니고.... 비슷한 사진 두장만으로 판단하는데는 감별진단에 명백한 한계가 존재합니다. 지금부터 올리는 글들은 어디까지나 참고자료로만 사용하시기 바랍니다.  외측면 사진만 올리셨네요. 특히, 정면부 사진을 보지않아서 골절의 양상을 명확히 판별하기가 어렵긴 합니다.  1) 골절발생이 꽤 오래전에 생겼을 가능성이 있습니다.  - 골파편일 수도 있겠지만, 골막반응으로 의심되는 소견이 보이네요. 2) 만약에 골파편이 맞다면 단순골절이 아니라 복합골절일 가능성이 높습니다. 3) 복합골절이라면......   상당히 난이도가 높은 수술이 예상됩니다.   예후는 극히 불량해 보입니다. 4) 단순골절이라도..   상당시간 경과된 상황이라면,   역시 예후가 불량합니다. 5) 정형외과 수술이 가능한 동물병원 수의사 선생님과 수술상담을 받아보셔야 할 것같습니다.  감사합니다. 안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=317456810
",강아지/골절/치료방법
5604,강아지 심장병 오진 가능성 있나요? 작년 이맘때쯤 기침을 해서 초음파랑 엑스레이 찍고 심장병 진단을 받았어요 그 이후로 계속 약을 먹이고 있구요 그리고 오늘 혈액검사랑 엑스레이를 다시 찍었는데 심장약을 먹다보니 신장 수치가 40까지 올라갔더라구요 엑스레이를 보니 심장이 전 보다 작아졌구요 오진 가능성 있나요? 심장병 증상이 거의 없어요 약 먹이기 전에 기침 꽤 했었지만요.. 원래 심장이 작아지기도 하나요? 지금은 기침도 전혀 안하구요 약 먹이기 전도 지금도 그외 심장병 증세가 온 적이 없어요,"장병 진단은 1. 형태 구조학적 이상소견 2. 혈류의 흐름 장애  3. 심전도 체계이상 위 3가지 관련 증거자료를 토대로 확진하게 됩니다. 1번의 경우, 가장 강력한 진단 장비는 - 흉부 / 복부 방사선 촬영 - 심장 초음파 검사 - CT / MRI (고사양) 을 통해 확인 가능합니다. 2번의 경우,  - 혈전 형성 여부 확인 - 혈압측정 - CT 촬영 - 혈관 조영촬영 등을 통해 확인 가능합니다. 3번의 경우, - 심전도 - 자율신경계 - 호르몬 검사 등을 통해 확인 가능합니다. 해당 동물병원에서 심장병 관련하여 확진 및 오진여부를 확인할 수 있는 가장 좋은 방법은 객관적 결과내용에대한 확인입니다. 당연히 일반 보호자님들은 알아보기 힘들 겁니다. 하지만, 확진 당시의 검사결과 자료를 토대로 판독을 한다면 오진여부를 쉽게 확인할 수 있습니다. 심장 질환 치료중에 받은 자료는  어떠한 항목은 정상범위로 나올 수도 있고, 비정상적으로 나올 수 있습니다. 편차가 분명 생길 수 있습니다. 제가 여기서 말씀드리고자 하는 핵심 자료는 심장병 진단 당일의 결과물이 가장 중요하다는 것입니다. 초기에 뭔가 근거를 가지고 확진을 낸 것이기 때문에  유용할 것입니다. 감사합니다. 안녕히 계세요.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=354769011
",강아지/심장질환/질문 불명확
14074,대형견 고관절 이성형증 안녕하세요 대형견 고관절 이성형증에 대해 알고싶습니다 원인과 증상 뭐이런건 인터넷에 다 있는데 제가 알고싶은 부분은없어서 일단 질문 올려봅니다 고관절 이성형증은 완치가 가능한가요? 치료법은 수술 외엔 뭐가있는지도 알고싶습니다 (완치되는 치료법) 구글이나 다른곳에선 약물치료 재활치료 뭐이렇다는데 약물치료라면 증상 악화만 막아주는거 아닌가요? 그렇다면 수술 외엔 완치법이 없다는 얘기인건가요? 만약 약물 치료를 하라고 한다면 아이는 평생 그 이형성증에서 수술할때까지 벗어나지 못하는건가요? 만약 수술을 한다면 후에는 완벽하게 정상이되는건가요? 아니면 수술을해도 행동에 제약이 걸리는건지 알고싶습니다 혹시 수술을 하면 아이가 장애를 가지게 되는건가요? 뭔가 대수술인거같던데.. 궁금하고 답답해서 글올려봅니다 도와주세요,우선 찾아보셔서 알겠지만 원인은 유전 질환으로 성장하는 기간인 6-12개월령에 증상이 발생합니다. 내과적 치료로 통증 관리하며 수술을 늦춰볼순 있지만 결국 수술을 해주어야 합니다. 수술 예후에 완벽함이라는건 사실 존재하지 않기 때문에 집도의의 경험과 수술 이후의 재활에 따라서 최대한 정상에 가까워질 수 있습니다. 고관절 수술은 수술 이후 재활이 특히 더 중요합니다. 인공 고관절 수술의 경우 관절을 살릴 수 있으나 상당히 고가의 수술이구요. 전통적인 방법으로 수술하는 경우도 많이 있습니다. 보통 수술 후 90%의 통증회복과 80%의 기능회복을 목표로 합니다. 참고하세요. 감사합니다. ,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=320593449
",강아지/고관절 이성형증/치료법
14922, 강아지가 교통사고를 당했어요.. 시바이누 이고 1년 정도 된 애기 인데 병원에 갔더니 골반이 부러졌다고 하네요.골반 부러진거 수술 비용이 얼마 정도 하나요 ?또 병원에서는 아무 말 없었는데 집에 와보니 턱에서 달그락? 소리가 나고 턱이 약간 삐뚤어져있어요.어쩌죠?,골반골절에 관련된 수술비용은 병원마다 약간씩 차이가 있을 수 있으니 수술 받고자 하는 병원에 문의하심이 좋을 듯 합니다. 또한 턱에서 무슨 소리(?)가 난다면 당연히 영상검사를 통해 이상이 없는지 확인하는게 좋을 듯 합니다. 감사합니다.,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=312551982
",강아지/골절/패혈증
2355,5살 되는 말티즈를 키우고 있는데 요즘 저번 주부터 3일에 한 번 정도 소변에서 피가 섞이고 있어요 ㅜㅜ 오늘은 안그러던데 병원 가봐야할까요 검사는 뭐뭐하고 비용은 얼마정도 나올까요 ㅠㅜ ,"강아지 혈뇨의 원인은 너무나 다양합니다. 일반적으로 종양을 비롯해 비뇨기계 염증이나 결석일 가능성이 높아 보입니다. 결석은 체질을 비롯해 급여하는 사료나 간식과 밀접한 연관이 있습니다. 그리고 용혈로 인한 혈색소뇨의 감별진단도 반드시 필요합니다. 혈액검사를 비롯해 방사선, 초음파검사가 필요하고 검사비는 주치의 선생님과 상의하시기 바랍니다. 병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=326028094
",강아지/비뇨기계/요로감염
22770,궁금합니다. 등쪽에 멍우리가 만져져요, 안녕하세요 등쪽에 몽오리가 생겨서 걱정이 많으신 것 같습니다.  동물병원에서 세포병리 검사를 통해 진단 및 확진이 가능합니다.   쾌유를 빕니다.,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=210435382
",강아지/부상/타박상
14116,고양이 전염성 복막염 진단받고 3일차인데....사료는 아예안먹고 의사선생님이 주신 캔과 약을섞어 주사기에넣어 아침 저녁으로 먹이고있는데....배변활동을보면 소변만 보고 대변활동하는걸 못봤어요 괞찮은건가요?ㅠㅠ 그리고 전염성복막염은 나을수도 있는건가요?하..ㅠㅠ ,"안타깝게도 전염성 복막염(FIP)를 진단받으셨다면...현재로선 치료 방법이 없고 증상에 따라 대증치료만 가능합니다. 삼출형의 경우 2주이내, 비삼출형의 경우 최장 8개월 생존 보고가 있습니다. 힘내시고 참고하시길 바랍니다. 감사합니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=320302013
",고양이/전염성 복막염/배변활동
18796,잠시 강아지 맡아주기로 해서 오늘 처음 강아지가 왔는데 밥먹고 자고 일어나서 갑자기 토를 하네요 너무 많이 먹여서 그런건가요? 어느정도 먹어야 하나요.. 애가 제대로 서지 못하고 그러는데 자다가 일어나서 비몽 사몽 해서 그런거겟죠? ,"구토때문에 걱정이 많으시겠어요. 아직 어린 강아지라 전염병에 대해서도 주의가 필요합니다. 배변상태는 괜찮은지, 밥은 잘먹고 활력은 괜찮은지 지속적인 관찰이 필요합니다. 말슴하신것처럼 너무 과식을 했을 경우 구토하는 경우도 더러 있으니 다른 이상은 없는지 잘 봐주세요. 어린 아이들은 일반 자판기 종이컵 한컵~2/3정도량을 하루동안 4번정도 나누어 먹입니다. 강아지의 활동량이나 체중에 따라 다르니 배변상태 관찰해주시고 급여량 조절해주세요. 변이 너무 무르다면 더 적게 주시고, 너무 딱딱하다면 더 많이 주세요. 감사합니다. ","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=237420520
","강아지/소화기질환/구토, 자세불편"
4686,"슬개골 수술 이후의 종양 안녕하세요.  노원구 모 병원에서 3월 15일 경 슬개골 3기 진단을 받고 수술을 진행했습니다. 일주일 이후 퇴원하였고  수술이후 3월 30일경 슬개골 윗부분의 아래 사진과 같은 상흔이 있었는데 이에 대해 담당 수의사에게 안쪽 꿰멘 실에 의해 자극 받은 부분이라는 얘기를 들었고 이로 인해 자극을 받아 일시적으로 이런것이고 한달후 예약 진료일까지 상처가 커지는지 모니터링 하다가 커지면 알려달라는 얘기를 들었습니다. <3월 30일경 사진>  <4월 5일경 사진>   위와 같이 크게 문제가 되지 않아 지켜보고 진료일까지 기다렸습니다. 그런데 최근 일주일 좀 커지는 모습을 보였고 내원일에 얘기드렸습니다.  저희와 상담을 하고 담당 주치의분이 안쪽 진료하는곳에서 간단한 검사(상흔을 찌르고 수포가 있는지 등의 검사를 한것 같습니다. 일부 세포를 떼어 현미경으로 관찰도 진행한것 같습니다.)를 진행하셨습니다.  (4/24)당일 검사후 모습은 아래와 같습니다. 담당의사는 수술과는 관련이 없으며 별도의 육종이 생긴것 같고 이에 대해 육종을  떼는 수술을 진행해야하고 별도의 조직검사를 해야한다는 얘기를 했습니다. 비용이 얼마냐는 얘기에 80~90정도 든다고 얘기했습니다.  이에 이 상처가 수술후 생긴것이고 이로 인한게 아니냐는 얘기에 관련없다는 얘기만합니다. 이에 저의 의문은 다음과 같습니다. - 수술전 이와같은 육종은 없었음. 현재 다른 부위에 전혀 문제가 없음. 수술후 발생한 현상임.  최근 일주일간 육종이 커짐. 이에 수술로 인한 문제가 아니냐는 것이고 - 간단한 육종을 제거하는 수술에 80만원 이상의 비용이 발생하는것이 타당한것인가  하는 것입니다.  솔직히 저의 친아이만큼이나 아끼고 사랑하는 또하나의 딸과 같은 아이기에 아이가 건강하게 잘 자랄수만 있다면 뭐든지 해주고 저정도 돈은 아깝지도 않습니다. 그러나 과다한 진료비(내원시마다 10만원 이상은 깨집니다.) 걸핏하면 많은 검사, 검사 얘기하는 것에도 이제 좀 질립니다. 또한 수술후 발생한 문제에 대해서도 전혀 자기들은 책임이 없고 모든 것을 저희 쪽에 부담시키려고 하는  병원측의 태도에도 의문이 많이 듭니다.  올바르신 수의사분들이 보시고 의견주세요. 제가 잘못알고 있고 그정도 비용이나 수술이후 수술과 관련없는 문제라고 알려주시면, 알려주시는데로 받아들이겠습니다. 또한 해당 현상에 대해 잘 아시고 치료 잘해주실수 있는 병원이 있으시면 알려주세요.  감사합니다.","종이라고요? 육종이 모두 악성은 아니지만.... 세포학 검사에서 육종이 확인되었다면, CT 촬영을 해보시는게 좋을 것같네요. 단순한 피부 트러블이나 피부종양의 경우에는 약물 또는 수술로 해결이 가능합니다. 하지만, 악성 육종의 경우에는 수술이후에도 예후가 매우 안좋습니다. 해동 동물병원 수의사 선생님께  종양 수술전, CT촬영 필요성이 없는지 꼭 물어보시는게 좋을 것같아요. 만약 CT 촬영까지는 필요없다고 하시면, 크게 문제되는 종양은 아닐 겁니다. 더불어, 아무리 가볍게 끝날 수 있는 수술일지라도, 조직병리 검사는 반드시 진행하셔야 합니다. 그래야 예후를 명확히 알 수 있습니다. 감사합니다. 안녕히 계세요.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=388185003
",강아지/종양/육종제거 수술
